iv,type,B_D,W_D,theta_D,dfcom,T_D,gamma_D,nu,nu2,nu_improved,L,U,sqrt_T_D,RR,lci,uci,model
(Intercept),Conditional,6.96E-04,0.028753149,-1.486553885,50,0.02951895,0.025942683,203.4603948,13372.50411,46.7013532,-1.823327341,-1.14978043,0.171810797,"0.23 	(0.16, 0.32)",0.161487532,0.316706301,W2
h_htn,Conditional,4.42E-06,0.003047398,0.098975896,50,0.003052262,0.001593855,36451.53808,3542784.464,48.03587074,-0.009306829,0.207258621,0.055247285,"1.10 	(0.99, 1.23)",0.990736345,1.230300712,W2
h_htn:w_ge65,Conditional,8.52E-06,0.005157491,-0.036128461,50,0.005166858,0.001812881,28285.3255,2738443.045,48.02514176,-0.177012418,0.104755496,0.071880859,"0.96 	(0.84, 1.11)",0.837769381,1.110439071,W2
hh_children,Conditional,1.66E-06,1.16E-04,0.012143337,50,1.18E-04,0.015425576,490.5436677,37823.32775,47.31177897,-0.009149734,0.033436408,0.010863664,"1.01 	(0.99, 1.03)",0.990891998,1.034001687,W2
hh_high,Conditional,1.55E-05,0.003282417,-0.175274101,50,0.003299502,0.005178021,3676.869358,335671.8508,47.8572523,-0.28785737,-0.062690832,0.057441292,"0.84 	(0.75, 0.94)",0.749868538,0.93923381,W2
hh_highest,Conditional,2.59E-05,0.005488685,-0.124859458,50,0.005517206,0.005169604,3688.317918,336765.7692,47.85767931,-0.270441989,0.020723073,0.074277899,"0.88 	(0.76, 1.02)",0.763042163,1.020939287,W2
hh_lengthmar,Conditional,1.15E-08,1.82E-06,0.003700734,50,1.83E-06,0.006942766,2107.768854,186714.2457,47.7669455,0.001050729,0.006350739,0.001352059,"1.00 	(1.00, 1.01)",1.001051281,1.006370947,W2
hh_low,Conditional,2.58E-06,0.002498896,0.028206633,50,0.002501735,0.001134493,71361.26847,6992602.785,48.05829316,-0.069825577,0.126238842,0.050017344,"1.03 	(0.93, 1.13)",0.932556465,1.134553115,W2
hh_medium,Conditional,2.24E-05,0.003263311,-0.013890778,50,0.003287975,0.007501382,1822.660626,159941.0426,47.73803923,-0.126277669,0.098496113,0.05734087,"0.99 	(0.88, 1.10)",0.881370084,1.103510115,W2
hh_size,Conditional,1.76E-06,2.36E-04,-0.01309813,50,2.38E-04,0.008147337,1561.976507,135584.8526,47.70442272,-0.043351082,0.017154822,0.015435326,"0.99 	(0.96, 1.02)",0.957575143,1.017302811,W2
residence,Conditional,4.84E-05,0.001303025,-0.073206543,50,0.001356221,0.039223656,107.0903263,5849.872006,45.86361467,-0.145400897,-0.001012189,0.03682691,"0.93 	(0.86, 1.00)",0.864675578,0.998988324,W2
w_bmi,Conditional,6.62E-07,6.45E-06,0.02916862,50,7.18E-06,0.101482098,31.99244489,873.9038186,41.19283673,0.023910095,0.034427145,0.002679254,"1.03 	(1.02, 1.04)",1.024198233,1.035026619,W2
w_education_2,Conditional,4.67E-05,0.002310411,-0.070680578,50,0.002361777,0.021748948,272.0444779,19026.81151,46.95065366,-0.165937199,0.024576043,0.048598118,"0.93 	(0.85, 1.02)",0.847099431,1.024880523,W2
w_education_3,Conditional,4.59E-05,0.004244161,-0.204426983,50,0.00429467,0.011760829,795.7141247,65067.87365,47.51263719,-0.332873121,-0.075980845,0.065533729,"0.82 	(0.72, 0.93)",0.716861143,0.92683396,W2
w_ge65,Conditional,1.52E-05,0.005019254,0.315245675,50,0.005035965,0.003318342,8668.835913,817335.0362,47.95073815,0.176157536,0.454333814,0.070964535,"1.37 	(1.19, 1.58)",1.192625925,1.575123707,W2
w_heavydrinker,Conditional,3.83E-05,0.002462866,0.045941616,50,0.00250495,0.016800171,422.5886291,31887.10418,47.23482399,-0.052157276,0.144040509,0.050049475,"1.05 	(0.95, 1.15)",0.949179572,1.154930892,W2
w_laborforceother,Conditional,5.46E-05,0.003806732,0.187676891,50,0.00386683,0.015541944,484.1146093,37259.05445,47.30529808,0.065794847,0.309558935,0.062183839,"1.21 	(1.07, 1.36)",1.06800759,1.362823888,W2
w_laborforceretired,Conditional,2.02E-05,0.00306227,0.152298338,50,0.003084521,0.007213921,1961.272793,172941.6991,47.7529334,0.043444183,0.261152493,0.055538466,"1.16 	(1.04, 1.30)",1.044401697,1.298425652,W2
w_moderate_pa,Conditional,5.91E-07,8.49E-05,-0.015065363,50,8.55E-05,0.007601204,1778.092133,155767.8013,47.73285767,-0.033193179,0.003062454,0.009248984,"0.99 	(0.97, 1.00)",0.967351669,1.003067148,W2
w_raceethnicNHBlack,Conditional,8.27E-06,0.004291449,0.23619444,50,0.004300546,0.002115269,20887.75465,2011460.444,48.01028924,0.107662771,0.364726109,0.065578548,"1.27 	(1.11, 1.44)",1.11367212,1.440119519,W2
w_raceethnicNHOther,Conditional,3.00E-05,0.012413149,0.063465716,50,0.012446102,0.002647695,13457.41713,1283827.414,47.98402495,-0.155192188,0.282123619,0.1115621,"1.07 	(0.86, 1.33)",0.856250601,1.325942622,W2
w_raceethnicNHWhite,Conditional,1.34E-05,0.003612158,-0.036026802,50,0.003626844,0.004049328,5896.145768,548878.94,47.91419836,-0.154062529,0.082008926,0.060223284,"0.96 	(0.86, 1.09)",0.857218418,1.085465498,W2
w_religion2.Catholic,Conditional,3.13E-06,0.002081343,-0.043990581,50,0.002084782,0.001649457,34069.03252,3307960.14,48.03314938,-0.133481411,0.045500249,0.045659409,"0.96 	(0.88, 1.05)",0.875043735,1.046551265,W2
w_religion3.Jewish,Conditional,1.32E-04,0.048928066,-0.071851089,50,0.049073479,0.002963171,10804.12126,1025011.973,47.96839494,-0.5060333,0.362331123,0.221525346,"0.93 	(0.60, 1.44)",0.602882295,1.436674579,W2
w_religion4.None/no pref,Conditional,2.12E-05,0.005759446,-0.044702754,50,0.005782762,0.004032034,5945.047601,553597.5273,47.91506595,-0.193747511,0.104342004,0.076044475,"0.96 	(0.82, 1.11)",0.823865895,1.109980007,W2
w_religion5.Other,Conditional,2.83E-05,0.01216014,-0.016706799,50,0.012191295,0.00255546,14422.97641,1378174.965,47.98858513,-0.233114836,0.199701237,0.110414195,"0.98 	(0.79, 1.22)",0.792062611,1.221037903,W2
w_smokeformer,Conditional,3.28E-05,0.005169285,-0.062150389,50,0.005205395,0.006936966,2111.087214,187026.574,47.7672448,-0.20355961,0.079258833,0.072148421,"0.94 	(0.82, 1.08)",0.815821571,1.082484468,W2
w_smokenever,Conditional,4.86E-05,0.005060706,-0.042264948,50,0.005114198,0.010459456,984.84128,82266.7503,47.58243236,-0.182431128,0.097901233,0.071513619,"0.96 	(0.83, 1.10)",0.833242029,1.102853854,W2
w_vigorous_pa,Conditional,3.45E-06,1.97E-04,-0.026569472,50,2.01E-04,0.018844868,346.6840409,25342.89931,47.11875183,-0.05437733,0.001238387,0.014187266,"0.97 	(0.95, 1.00)",0.947074679,1.001239154,W2
(Intercept),Conditional,4.29E-04,0.0181579,-1.280766476,50,0.018630241,0.025353445,211.1997022,14001.30603,46.7368403,-1.548310265,-1.013222687,0.136492641,"0.28 	(0.21, 0.36)",0.21260692,0.363047105,H2
h_bmi,Conditional,1.61E-07,6.17E-06,0.024109425,50,6.35E-06,0.027948329,180.4748927,11522.07829,46.57945614,0.019170628,0.029048222,0.002519576,"1.02 	(1.02, 1.03)",1.019355564,1.029474237,H2
h_education_2,Conditional,1.31E-05,0.001673038,-0.052390627,50,0.001687452,0.008542011,1430.392849,123345.1961,47.68378288,-0.132904007,0.028122753,0.041078607,"0.95 	(0.88, 1.03)",0.875549135,1.028521931,H2
h_education_3,Conditional,1.61E-05,0.003801993,-0.091819788,50,0.003819743,0.00464674,4524.094879,416817.3361,47.8841364,-0.212953882,0.029314307,0.061804065,"0.91 	(0.81, 1.03)",0.808193409,1.0297482,H2
h_ge65,Conditional,1.24E-05,0.002619496,0.172535939,50,0.002633171,0.00519324,3656.307562,333707.3553,47.85648012,0.07196113,0.273110747,0.051314435,"1.19 	(1.07, 1.31)",1.074613573,1.314045763,H2
h_heavydrinker,Conditional,8.06E-06,0.001115656,0.095855615,50,0.001124517,0.007880005,1662.278036,144940.4397,47.71835989,0.030129995,0.161581234,0.033533815,"1.10 	(1.03, 1.18)",1.030588497,1.175367934,H2
h_laborforceother,Conditional,1.99E-04,0.0109494,-0.012996328,50,0.011168201,0.019591434,324.4614883,23448.22897,47.07589862,-0.220135449,0.194142793,0.105679712,"0.99 	(0.80, 1.21)",0.802410105,1.21426966,H2
h_laborforceretired,Conditional,2.24E-05,0.002239993,0.183912585,50,0.002264651,0.010888166,915.2349159,75915.95275,47.55952937,0.090639644,0.277185526,0.047588351,"1.20 	(1.09, 1.32)",1.09487439,1.319411133,H2
h_moderate_pa,Conditional,4.88E-07,6.25E-05,-0.014769155,50,6.31E-05,0.008515733,1438.602207,124107.6093,47.68515947,-0.030333279,7.95E-04,0.007940948,"0.99 	(0.97, 1.00)",0.970122159,1.000795285,H2
h_raceethnicNHBlack,Conditional,1.26E-05,0.002357337,0.148157563,50,0.002371148,0.005824945,2937.925071,265252.087,47.82432658,0.052717782,0.243597344,0.048694438,"1.16 	(1.05, 1.28)",1.054132108,1.275830507,H2
h_raceethnicNHOther,Conditional,2.98E-05,0.009949466,-0.091410965,50,0.00998224,0.003283182,8850.06278,834934.901,47.95248894,-0.287233525,0.104411594,0.09991116,"0.91 	(0.75, 1.11)",0.750336486,1.110057254,H2
h_raceethnicNHWhite,Conditional,1.75E-05,0.002003443,-0.058106514,50,0.002022748,0.009543859,1165.1181,98808.54374,47.63105008,-0.146256917,0.030043888,0.044974971,"0.94 	(0.86, 1.03)",0.863935715,1.03049976,H2
h_religion2.Catholic,Conditional,1.20E-06,0.001614889,-0.002869881,50,0.00161621,8.17E-04,136789.0546,13479915.44,48.07372258,-0.08166458,0.075924819,0.040202113,"1.00 	(0.92, 1.08)",0.921581023,1.07888146,H2
