term,B_D,W_D,theta_D,dfcom,T_D,gamma_D,nu,nu2,nu_improved,L,U,sqrt_T_D,RR,lci,uci,model
h_htn at w_ge65=0,7.2474095879846635e-6,0.0023985357414283023,0.29089618403673273,6491,0.0024065078919750854,0.0033127464793976527,8697.29690971094,820098.6693381388,6416.899226656592,0.19474771417761938,0.3870446538958461,0.04905617078385843,"1.34 	(1.22, 1.47)",1.2150044194309433,1.472622248125463,W2
h_htn at w_ge65=1,5.187480400136174e-6,0.0022592257384174428,0.11125061441919289,6491,0.0022649319668575927,0.002519381828526495,14829.596160454454,1417929.128209935,6443.240142396057,0.017973298117940434,0.20452793072044534,0.0475913013780627,"1.12 	(1.02, 1.23)",1.0181357898850478,1.22694572484522,W2
Interaction of h_htn:w_ge65,6.834097455698918e-6,0.004570537522746748,-0.17964556961753986,6491,0.004578055029948017,0.0016420744512881424,34371.57882652404,3337773.1853587055,6465.795918814086,-0.31225937972424445,-0.04703175951083527,0.06766132595469895,"0.84 	(0.73, 0.95)",0.7317916916823085,0.9540570967225025,W2
w_htn at h_ge65=0,1.0990551259807584e-5,0.0024124265040725594,0.28538769771603584,6491,0.0024245161104583476,0.004986399691731823,3951.8383447416354,361966.4641037297,6343.490970895384,0.18887997219110383,0.3818954232409678,0.04923937560995618,"1.33 	(1.21, 1.47)",1.207895962675897,1.465058866013521,H2
w_htn at h_ge65=1,1.2636864393507845e-5,0.0021782035809993993,0.14847422200788662,6491,0.002192104131832258,0.006341190927476576,2500.9726111149816,223821.00952220306,6267.303953759139,0.05670838506630993,0.24024005894946332,0.04681991170252522,"1.16 	(1.06, 1.27)",1.0583471355608343,1.2715543616898315,H2
Interaction of w_htn:h_ge65,1.2160549285222782e-5,0.004574370951750184,-0.1369134757081492,6491,0.004587747555963929,0.0029157236858762844,11149.334286588808,1058643.608274999,6430.777994807093,-0.26966769829578774,-0.004159253120510742,0.0677329133875395,"0.87 	(0.76, 1.00)",0.7636332087963209,0.9958493845931208,H2
h_htn at w_education_2=0,4.898745788404666e-6,0.0014076569054534257,0.2376466450053478,6490,0.0014130455258206708,0.0038134796570800655,6620.801879004221,618870.3004780301,6396.45676822602,0.16397047903791545,0.31132281097278014,0.03759049781288711,"1.27 	(1.18, 1.37)",1.178179533585993,1.365229861240188,W3 E2
h_htn at w_education_2=1,3.4119758002984914e-5,0.021364758571723534,0.3037196893991237,6490,0.021402290305526817,0.0017536316565891737,30197.248089685436,2926616.0897776326,6462.322192774862,0.016986215800992854,0.5904531629972545,0.14629521627697475,"1.35 	(1.02, 1.80)",1.017131301888329,1.8048061014537298,W3 E2
Interaction of h_htn:w_education_2,3.291348692491518e-5,0.0226675726071041,0.0660730443937759,6490,0.022703777442721507,0.001594661316106824,36415.21930164882,3539203.9605424763,6465.820642948783,-0.22924997498300018,0.3613960637705519,0.15067772709568428,"1.07 	(0.80, 1.44)",0.7951297461154238,1.4353318312527483,W3 E2
w_htn at h_education_2=0,9.004101720067537e-6,0.001457548958930583,0.21542015036166123,6490,0.0014674534708226574,0.00674945549484564,2222.9367284302725,197562.73666851438,6240.649498774502,0.14033865362624487,0.2905016470970776,0.038307355309687686,"1.24 	(1.15, 1.34)",1.150663409218142,1.3370980711792784,H3 E2
